Indicator Name,Code,Source
"106.Currency and deposits (PSDNFPC, LT, <1yr) US$",DP_DOD_DLCD_CR_L1_NF_CD,WORLDBANK
"170.Currency and deposits (PSDT, LT,<1yr) US$",DP_DOD_DLCD_CR_L1_PS_CD,WORLDBANK
"081.Currency and deposits (PSDCGGB, LT, >1yr) US$",DP_DOD_DLCD_CR_M1_BC_CD,WORLDBANK
"049.Currency and deposits (PSDCG, LT, >1yr) US$",DP_DOD_DLCD_CR_M1_CG_CD,WORLDBANK
"145.Currency and deposits (PSDFPC, LT, >1yr) US$",DP_DOD_DLCD_CR_M1_FC_CD,WORLDBANK
"017.Currency and deposits (PSDGG, LT, >1yr) US$",DP_DOD_DLCD_CR_M1_GG_CD,WORLDBANK
"113.Currency and deposits (PSDNFPC, LT, >1yr) US$",DP_DOD_DLCD_CR_M1_NF_CD,WORLDBANK
"177.Currency and deposits (PSDT, LT, >1yr) US$",DP_DOD_DLCD_CR_M1_PS_CD,WORLDBANK
119.Currency and deposits (PSDNFPC) US$,DP_DOD_DLCD_CR_NF_CD,WORLDBANK
183.Currency and deposits (PSDT) US$,DP_DOD_DLCD_CR_PS_CD,WORLDBANK
088.Debt securities (PSDCGGB) US$,DP_DOD_DLDS_CR_BC_CD,WORLDBANK
056.Debt securities (PSDCG) US$,DP_DOD_DLDS_CR_CG_CD,WORLDBANK
152.Debt securities (PSDFPC) US$,DP_DOD_DLDS_CR_FC_CD,WORLDBANK
024.Debt securities (PSDGG) US$,DP_DOD_DLDS_CR_GG_CD,WORLDBANK
"075.Debt securities (PSDCGGB, LT, <1yr) US$",DP_DOD_DLDS_CR_L1_BC_CD,WORLDBANK
"043.Debt securities (PSDCG, LT, <1yr) US$",DP_DOD_DLDS_CR_L1_CG_CD,WORLDBANK
"139.Debt securities (PSDFPC, LT, <1yr) US$",DP_DOD_DLDS_CR_L1_FC_CD,WORLDBANK
"011.Debt securities (PSDGG, LT, <1yr) US$",DP_DOD_DLDS_CR_L1_GG_CD,WORLDBANK
"107.Debt securities (PSDNFPC, LT, <1yr) US$",DP_DOD_DLDS_CR_L1_NF_CD,WORLDBANK
"171.Debt securities (PSDT, LT,<1yr) US$",DP_DOD_DLDS_CR_L1_PS_CD,WORLDBANK
"082.Debt securities (PSDCGGB, LT, >1yr) US$",DP_DOD_DLDS_CR_M1_BC_CD,WORLDBANK
"050.Debt securities (PSDCG, LT, >1yr) US$",DP_DOD_DLDS_CR_M1_CG_CD,WORLDBANK
"146.Debt securities (PSDFPC, LT, >1yr) US$",DP_DOD_DLDS_CR_M1_FC_CD,WORLDBANK
"018.Debt securities (PSDGG, LT, >1yr) US$",DP_DOD_DLDS_CR_M1_GG_CD,WORLDBANK
"114.Debt securities (PSDNFPC, LT, >1yr) US$",DP_DOD_DLDS_CR_M1_NF_CD,WORLDBANK
"178.Debt securities (PSDT, LT, >1yr) US$",DP_DOD_DLDS_CR_M1_PS_CD,WORLDBANK
096.Gross Budg. Central Govt. Public Sector Debt Securities at market value US$,DP_DOD_DLDS_CR_MV_BC_CD,WORLDBANK
064.Central Govt. Public Sector Debt Securities at market value US$,DP_DOD_DLDS_CR_MV_CG_CD,WORLDBANK
160.Gross Financial Public Corporations Debt Securities at market value US$,DP_DOD_DLDS_CR_MV_FC_CD,WORLDBANK
032.General Govt. Public Sector Debt Securities at market value US$,DP_DOD_DLDS_CR_MV_GG_CD,WORLDBANK
128.Gross Nonfinancial Public Corporations Debt Securities at market value US$,DP_DOD_DLDS_CR_MV_NF_CD,WORLDBANK
192.Gross Public Sector Debt Securities at market value US$,DP_DOD_DLDS_CR_MV_PS_CD,WORLDBANK
120.Debt securities (PSDNFPC) US$,DP_DOD_DLDS_CR_NF_CD,WORLDBANK
184.Debt securities (PSDT) US$,DP_DOD_DLDS_CR_PS_CD,WORLDBANK
"090.Insurance, pensions, and standardized guarantee schemes (PSDCGGB) US$",DP_DOD_DLIN_CR_BC_CD,WORLDBANK
"058.Insurance, pensions, and standardized guarantee schemes (PSDCG) US$",DP_DOD_DLIN_CR_CG_CD,WORLDBANK
"154.Insurance, pensions, and standardized guarantee schemes (PSDFPC) US$",DP_DOD_DLIN_CR_FC_CD,WORLDBANK
"026.Insurance, pensions, and standardized guarantee schemes (PSDGG) US$",DP_DOD_DLIN_CR_GG_CD,WORLDBANK
"077.Insurance, pensions, and standardized guarantee schemes (PSDCGGB, LT, <1yr) US$",DP_DOD_DLIN_CR_L1_BC_CD,WORLDBANK
"045.Insurance, pensions, and standardized guarantee schemes (PSDCG, LT, <1yr) US$",DP_DOD_DLIN_CR_L1_CG_CD,WORLDBANK
"141.Insurance, pensions, and standardized guarantee schemes (PSDFPC, LT, <1yr) US$",DP_DOD_DLIN_CR_L1_FC_CD,WORLDBANK
"013.Insurance, pensions, and standardized guarantee schemes (PSDGG, LT, <1yr) US$",DP_DOD_DLIN_CR_L1_GG_CD,WORLDBANK
"109.Insurance, pensions, and standardized guarantee schemes (PSDNFPC, LT, <1yr) US$",DP_DOD_DLIN_CR_L1_NF_CD,WORLDBANK
"173.Insurance, pensions, and standardized guarantee schemes (PSDT, LT,<1yr) US$",DP_DOD_DLIN_CR_L1_PS_CD,WORLDBANK
"084.Insurance, pensions, and standardized guarantee schemes (PSDCGGB, LT, >1yr) US$",DP_DOD_DLIN_CR_M1_BC_CD,WORLDBANK
"052.Insurance, pensions, and standardized guarantee schemes (PSDCG, LT, >1yr) US$",DP_DOD_DLIN_CR_M1_CG_CD,WORLDBANK
"148.Insurance, pensions, and standardized guarantee schemes (PSDFPC, LT, >1yr) US$",DP_DOD_DLIN_CR_M1_FC_CD,WORLDBANK
"020.Insurance, pensions, and standardized guarantee schemes (PSDGG, LT, >1yr) US$",DP_DOD_DLIN_CR_M1_GG_CD,WORLDBANK
"116.Insurance, pensions, and standardized guarantee schemes (PSDNFPC, LT, >1yr) US$",DP_DOD_DLIN_CR_M1_NF_CD,WORLDBANK
"180.Insurance, pensions, and standardized guarantee schemes (PSDT, LT, >1yr) US$",DP_DOD_DLIN_CR_M1_PS_CD,WORLDBANK
"122.Insurance, pensions, and standardized guarantee schemes (PSDNFPC) US$",DP_DOD_DLIN_CR_NF_CD,WORLDBANK
"186.Insurance, pensions, and standardized guarantee schemes (PSDT) US$",DP_DOD_DLIN_CR_PS_CD,WORLDBANK
089.Loans (PSDCGGB) US$,DP_DOD_DLLO_CR_BC_CD,WORLDBANK
057.Loans (PSDCG) US$,DP_DOD_DLLO_CR_CG_CD,WORLDBANK
153.Loans (PSDFPC) US$,DP_DOD_DLLO_CR_FC_CD,WORLDBANK
025.Loans (PSDGG) US$,DP_DOD_DLLO_CR_GG_CD,WORLDBANK
"076.Loans (PSDCGGB, LT, <1yr) US$",DP_DOD_DLLO_CR_L1_BC_CD,WORLDBANK
"044.Loans (PSDCG, LT, <1yr) US$",DP_DOD_DLLO_CR_L1_CG_CD,WORLDBANK
"140.Loans (PSDFPC, LT, <1yr) US$",DP_DOD_DLLO_CR_L1_FC_CD,WORLDBANK
"012.Loans (PSDGG, LT, <1yr) US$",DP_DOD_DLLO_CR_L1_GG_CD,WORLDBANK
"108.Loans (PSDNFPC, LT, <1yr) US$",DP_DOD_DLLO_CR_L1_NF_CD,WORLDBANK
"172.Loans (PSDT, LT,<1yr) US$",DP_DOD_DLLO_CR_L1_PS_CD,WORLDBANK
"083.Loans (PSDCGGB, LT, >1yr) US$",DP_DOD_DLLO_CR_M1_BC_CD,WORLDBANK
"051.Loans (PSDCG, LT, >1yr) US$",DP_DOD_DLLO_CR_M1_CG_CD,WORLDBANK
"147.Loans (PSDFPC, LT, >1yr) US$",DP_DOD_DLLO_CR_M1_FC_CD,WORLDBANK
"019.Loans (PSDGG, LT, >1yr) US$",DP_DOD_DLLO_CR_M1_GG_CD,WORLDBANK
"115.Loans (PSDNFPC, LT, >1yr) US$",DP_DOD_DLLO_CR_M1_NF_CD,WORLDBANK
"179.Loans (PSDT, LT, >1yr) US$",DP_DOD_DLLO_CR_M1_PS_CD,WORLDBANK
121.Loans (PSDNFPC) US$,DP_DOD_DLLO_CR_NF_CD,WORLDBANK
185.Loans (PSDT) US$,DP_DOD_DLLO_CR_PS_CD,WORLDBANK
091.Other accounts payable (PSDCGGB) US$,DP_DOD_DLOA_CR_BC_CD,WORLDBANK
059.Other accounts payable (PSDCG) US$,DP_DOD_DLOA_CR_CG_CD,WORLDBANK
155.Other accounts payable (PSDFPC) US$,DP_DOD_DLOA_CR_FC_CD,WORLDBANK
027.Other accounts payable (PSDGG) US$,DP_DOD_DLOA_CR_GG_CD,WORLDBANK
"078.Other accounts payable (PSDCGGB, LT, <1yr) US$",DP_DOD_DLOA_CR_L1_BC_CD,WORLDBANK
"046.Other accounts payable (PSDCG, LT, <1yr) US$",DP_DOD_DLOA_CR_L1_CG_CD,WORLDBANK
"142.Other accounts payable (PSDFPC, LT, <1yr) US$",DP_DOD_DLOA_CR_L1_FC_CD,WORLDBANK
"014.Other accounts payable (PSDGG, LT, <1yr) US$",DP_DOD_DLOA_CR_L1_GG_CD,WORLDBANK
"110.Other accounts payable (PSDNFPC, LT, <1yr) US$",DP_DOD_DLOA_CR_L1_NF_CD,WORLDBANK
"174.Other accounts payable (PSDT, LT,<1yr) US$",DP_DOD_DLOA_CR_L1_PS_CD,WORLDBANK
"085.Other accounts payable (PSDCGGB, LT, >1yr) US$",DP_DOD_DLOA_CR_M1_BC_CD,WORLDBANK
"053.Other accounts payable (PSDCG, LT, >1yr) US$",DP_DOD_DLOA_CR_M1_CG_CD,WORLDBANK
"149.Other accounts payable (PSDFPC, LT, >1yr) US$",DP_DOD_DLOA_CR_M1_FC_CD,WORLDBANK
"021.Other accounts payable (PSDGG, LT, >1yr) US$",DP_DOD_DLOA_CR_M1_GG_CD,WORLDBANK
"117.Other accounts payable (PSDNFPC, LT, >1yr) US$",DP_DOD_DLOA_CR_M1_NF_CD,WORLDBANK
"181.Other accounts payable (PSDT, LT, >1yr) US$",DP_DOD_DLOA_CR_M1_PS_CD,WORLDBANK
123.Other accounts payable (PSDNFPC) US$,DP_DOD_DLOA_CR_NF_CD,WORLDBANK
187.Other accounts payable (PSDT) US$,DP_DOD_DLOA_CR_PS_CD,WORLDBANK
086.Special Drawing Rights (SDRs) (PSDCGGB) US$,DP_DOD_DLSD_CR_BC_CD,WORLDBANK
054.Special Drawing Rights (SDRs) (PSDCG) US$,DP_DOD_DLSD_CR_CG_CD,WORLDBANK
150.Special Drawing Rights (SDRs) (PSDFPC) US$,DP_DOD_DLSD_CR_FC_CD,WORLDBANK
022.Special Drawing Rights (SDRs) (PSDGG) US$,DP_DOD_DLSD_CR_GG_CD,WORLDBANK
"080.Special Drawing Rights (SDRs) (PSDCGGB, LT, >1yr) US$",DP_DOD_DLSD_CR_M1_BC_CD,WORLDBANK
"048.Special Drawing Rights (SDRs) (PSDCG, LT, >1yr) US$",DP_DOD_DLSD_CR_M1_CG_CD,WORLDBANK
"144.Special Drawing Rights (SDRs) (PSDFPC, LT, >1yr) US$",DP_DOD_DLSD_CR_M1_FC_CD,WORLDBANK
"016.Special Drawing Rights (SDRs) (PSDGG, LT, >1yr) US$",DP_DOD_DLSD_CR_M1_GG_CD,WORLDBANK
"112.Special Drawing Rights (SDRs) (PSDNFPC, LT, >1yr) US$",DP_DOD_DLSD_CR_M1_NF_CD,WORLDBANK
"176.Special Drawing Rights (SDRs) (PSDT, LT, >1yr) US$",DP_DOD_DLSD_CR_M1_PS_CD,WORLDBANK
118.Special Drawing Rights (SDRs) (PSDNFPC) US$,DP_DOD_DLSD_CR_NF_CD,WORLDBANK
182.Special Drawing Rights (SDRs) (PSDT) US$,DP_DOD_DLSD_CR_PS_CD,WORLDBANK
"072.Long-term, by original maturity (PSDCGGB, LT) US$",DP_DOD_DLTC_CR_BC_CD,WORLDBANK
"040.Long-term, by original maturity (PSDCG, LT) US$",DP_DOD_DLTC_CR_CG_CD,WORLDBANK
"136.Long-term, by original maturity (PSDFPC, LT) US$",DP_DOD_DLTC_CR_FC_CD,WORLDBANK
"008.Long-term, by original maturity (PSDGG, LT) US$",DP_DOD_DLTC_CR_GG_CD,WORLDBANK
"073.With payment due in one year or less (PSDCGGB, LT, <1yr) US$",DP_DOD_DLTC_CR_L1_BC_CD,WORLDBANK
"041.With payment due in one year or less (PSDCG, LT, <1yr) US$",DP_DOD_DLTC_CR_L1_CG_CD,WORLDBANK
"137.With payment due in one year or less (PSDFPC, LT, <1yr) US$",DP_DOD_DLTC_CR_L1_FC_CD,WORLDBANK
"009.With payment due in one year or less (PSDGG, LT, <1yr) US$",DP_DOD_DLTC_CR_L1_GG_CD,WORLDBANK
"105.With payment due in one year or less (PSDNFPC, LT, <1yr) US$",DP_DOD_DLTC_CR_L1_NF_CD,WORLDBANK
"169.With payment due in one year or less (PSDT, LT,<1yr) US$",DP_DOD_DLTC_CR_L1_PS_CD,WORLDBANK
"079.With payment due in more than one year (PSDCGGB, LT, >1yr) US$",DP_DOD_DLTC_CR_M1_BC_CD,WORLDBANK
"047.With payment due in more than one year (PSDCG, LT, >1yr) US$",DP_DOD_DLTC_CR_M1_CG_CD,WORLDBANK
"143.With payment due in more than one year (PSDFPC, LT, >1yr) US$",DP_DOD_DLTC_CR_M1_FC_CD,WORLDBANK
"015.With payment due in more than one year (PSDGG, LT, >1yr) US$",DP_DOD_DLTC_CR_M1_GG_CD,WORLDBANK
"111.With payment due in more than one year (PSDNFPC, LT, >1yr) US$",DP_DOD_DLTC_CR_M1_NF_CD,WORLDBANK
"175.With payment due in more than one year (PSDT, LT, >1yr) US$",DP_DOD_DLTC_CR_M1_PS_CD,WORLDBANK
"104.Long-term, by original maturity (PSDNFPC, LT) US$",DP_DOD_DLTC_CR_NF_CD,WORLDBANK
"168.Long-term, by original maturity (PSDT, LT) US$",DP_DOD_DLTC_CR_PS_CD,WORLDBANK
"067.Currency and deposits (PSDCGGB, ST) US$",DP_DOD_DSCD_CR_BC_CD,WORLDBANK
"035.Currency and deposits (PSDCG, ST) US$",DP_DOD_DSCD_CR_CG_CD,WORLDBANK
"131.Currency and deposits (PSDFPC, ST) US$",DP_DOD_DSCD_CR_FC_CD,WORLDBANK
"003.Currency and deposits (PSDGG, ST) US$",DP_DOD_DSCD_CR_GG_CD,WORLDBANK
"099.Currency and deposits (PSDNFPC, ST) US$",DP_DOD_DSCD_CR_NF_CD,WORLDBANK
"163.Currency and deposits (PSDT, ST) US$",DP_DOD_DSCD_CR_PS_CD,WORLDBANK
"068.Debt securities (PSDCGGB, ST) US$",DP_DOD_DSDS_CR_BC_CD,WORLDBANK
"036.Debt securities (PSDCG, ST) US$",DP_DOD_DSDS_CR_CG_CD,WORLDBANK
"132.Debt securities (PSDFPC, ST) US$",DP_DOD_DSDS_CR_FC_CD,WORLDBANK
"004.Debt securities (PSDGG, ST) US$",DP_DOD_DSDS_CR_GG_CD,WORLDBANK
"100.Debt securities (PSDNFPC, ST) US$",DP_DOD_DSDS_CR_NF_CD,WORLDBANK
"164.Debt securities (PSDT, ST) US$",DP_DOD_DSDS_CR_PS_CD,WORLDBANK
"070.Insurance, pensions, and standardized guarantee schemes (PSDCGGB, ST) US$",DP_DOD_DSIN_CR_BC_CD,WORLDBANK
"038.Insurance, pensions, and standardized guarantee schemes (PSDCG, ST) US$",DP_DOD_DSIN_CR_CG_CD,WORLDBANK
"134.Insurance, pensions, and standardized guarantee schemes (PSDFPC, ST) US$",DP_DOD_DSIN_CR_FC_CD,WORLDBANK
"006.Insurance, pensions, and standardized guarantee schemes (PSDGG, ST) US$",DP_DOD_DSIN_CR_GG_CD,WORLDBANK
"102.Insurance, pensions, and standardized guarantee schemes (PSDNFPC, ST) US$",DP_DOD_DSIN_CR_NF_CD,WORLDBANK
"166.Insurance, pensions, and standardized guarantee schemes (PSDT, ST) US$",DP_DOD_DSIN_CR_PS_CD,WORLDBANK
"069.Loans (PSDCGGB, ST) US$",DP_DOD_DSLO_CR_BC_CD,WORLDBANK
"037.Loans (PSDCG, ST) US$",DP_DOD_DSLO_CR_CG_CD,WORLDBANK
"133.Loans (PSDFPC, ST) US$",DP_DOD_DSLO_CR_FC_CD,WORLDBANK
"005.Loans (PSDGG, ST) US$",DP_DOD_DSLO_CR_GG_CD,WORLDBANK
"101.Loans (PSDNFPC, ST) US$",DP_DOD_DSLO_CR_NF_CD,WORLDBANK
"165.Loans (PSDT, ST) US$",DP_DOD_DSLO_CR_PS_CD,WORLDBANK
"071.Other accounts payable (PSDCGGB, ST) US$",DP_DOD_DSOA_CR_BC_CD,WORLDBANK
"039.Other accounts payable (PSDCG, ST) US$",DP_DOD_DSOA_CR_CG_CD,WORLDBANK
"135.Other accounts payable (PSDFPC, ST) US$",DP_DOD_DSOA_CR_FC_CD,WORLDBANK
"007.Other accounts payable (PSDGG, ST) US$",DP_DOD_DSOA_CR_GG_CD,WORLDBANK
"103.Other accounts payable (PSDNFPC, ST) US$",DP_DOD_DSOA_CR_NF_CD,WORLDBANK
"167.Other accounts payable (PSDT, ST) US$",DP_DOD_DSOA_CR_PS_CD,WORLDBANK
"066.Short-term by original maturity (PSDCGGB, ST) US$",DP_DOD_DSTC_CR_BC_CD,WORLDBANK
"034.Short-term by original maturity (PSDCG, ST) US$",DP_DOD_DSTC_CR_CG_CD,WORLDBANK
"130.Short-term by original maturity (PSDFPC, ST) US$",DP_DOD_DSTC_CR_FC_CD,WORLDBANK
"002.Short-term by original maturity (PSDGG, ST) US$",DP_DOD_DSTC_CR_GG_CD,WORLDBANK
"098.Short-term by original maturity (PSDNFPC, ST) US$",DP_DOD_DSTC_CR_NF_CD,WORLDBANK
"162.Short-term by original maturity (PSDT, ST) US$",DP_DOD_DSTC_CR_PS_CD,WORLDBANK
"Exchange rate (IFS), LCU per USD, period average",DPANUSIFS,WORLDBANK
"Official exchange rate, LCU per USD, period average",DPANUSLCU,WORLDBANK
"Exchange rate, new LCU per USD extended backward, period average",DPANUSSPB,WORLDBANK
"Exchange rate, old LCU per USD extended forward, period average",DPANUSSPF,WORLDBANK
"Stock Markets, US$",DSTKMKTXD,WORLDBANK
"Stock Markets, LCU",DSTKMKTXN,WORLDBANK
"LT Principal due per balance of payments account (BoP, current US$)",DT_AMD_DLXF_CD,WORLDBANK
"PPG, bilateral (AMT, current US$)",DT_AMT_BLAT_CD,WORLDBANK
"PPG, bilateral concessional (AMT, current US$)",DT_AMT_BLTC_CD,WORLDBANK
"027_T2_Total, Principal, 0 to 3 Months",DT_AMT_DECT_00_03_MO_CD,WORLDBANK
"081_T2_Total, Principal, 3rd yr",DT_AMT_DECT_03_YR_CD,WORLDBANK
"036_T2_Total, Principal, 4 to 6 Months",DT_AMT_DECT_04_06_MO_CD,WORLDBANK
"090_T2_Total, Principal, 4th yr",DT_AMT_DECT_04_YR_CD,WORLDBANK
"108_T2_Total, Principal, 5 to 10 yr",DT_AMT_DECT_05_10_YR_CD,WORLDBANK
"099_T2_Total, Principal, 5th yr",DT_AMT_DECT_05_YR_CD,WORLDBANK
"045_T2_Total, Principal, 7 to 9 Months",DT_AMT_DECT_07_09_MO_CD,WORLDBANK
"054_T2_Total, Principal, 10 to 12 Months",DT_AMT_DECT_10_12_MO_CD,WORLDBANK
"117_T2_Total, Principal, 10 to 15 yr",DT_AMT_DECT_10_15_YR_CD,WORLDBANK
"063_T2_Total, Principal, 13 to 18 Months",DT_AMT_DECT_13_18_MO_CD,WORLDBANK
"126_T2_Total, Principal, 15 plus",DT_AMT_DECT_15_UP_YR_CD,WORLDBANK
"072_T2_Total, Principal, 19 to 24 Months",DT_AMT_DECT_19_24_MO_CD,WORLDBANK
"Principal repayments, Total (current US$)",DT_AMT_DECT_CD,WORLDBANK
"104_T3_Debt-Service Payment Schedule,  Principal (0-3 months)",DT_AMT_DECT_CD_03,WORLDBANK
"158_T3_Debt-Service Payment Schedule,  Principal (10-12 months)",DT_AMT_DECT_CD_1012,WORLDBANK
"176_T3_Debt-Service Payment Schedule,  Principal (13-18 months)",DT_AMT_DECT_CD_1318,WORLDBANK
"194_T3_Debt-Service Payment Schedule,  Principal (19-24 months)",DT_AMT_DECT_CD_1924,WORLDBANK
"212_T3_Debt-Service Payment Schedule,  Principal (2 years or more)",DT_AMT_DECT_CD_24P,WORLDBANK
"122_T3_Debt-Service Payment Schedule,  Principal (4-6 months)",DT_AMT_DECT_CD_46,WORLDBANK
"140_T3_Debt-Service Payment Schedule,  Principal (7-9 months)",DT_AMT_DECT_CD_79,WORLDBANK
"077_T3_Debt-Service Payment Schedule, Banks, Principal (Banks) (Immediate quarter)",DT_AMT_DECT_CD_CB,WORLDBANK
"095_T3_Debt-Service Payment Schedule, Banks, Principal (Banks) (0-3 months)",DT_AMT_DECT_CD_CB_03,WORLDBANK
"149_T3_Debt-Service Payment Schedule, Banks, Principal (Banks) (10-12 months)",DT_AMT_DECT_CD_CB_1012,WORLDBANK
"167_T3_Debt-Service Payment Schedule, Banks, Principal (Banks) (13-18 months)",DT_AMT_DECT_CD_CB_1318,WORLDBANK
"185_T3_Debt-Service Payment Schedule, Banks, Principal (Banks) (19-24 months)",DT_AMT_DECT_CD_CB_1924,WORLDBANK
"203_T3_Debt-Service Payment Schedule, Banks, Principal (Banks) (2 years or more)",DT_AMT_DECT_CD_CB_24P,WORLDBANK
"113_T3_Debt-Service Payment Schedule, Banks, Principal (Banks) (4-6 months)",DT_AMT_DECT_CD_CB_46,WORLDBANK
"131_T3_Debt-Service Payment Schedule, Banks, Principal (Banks) (7-9 months)",DT_AMT_DECT_CD_CB_79,WORLDBANK
"071_T3_Debt-Service Payment Schedule, General.Government, Principal (GG) (Immediate quarter)",DT_AMT_DECT_CD_GG,WORLDBANK
"089_T3_Debt-Service Payment Schedule, General.Government, Principal (GG) (0-3 months)",DT_AMT_DECT_CD_GG_03,WORLDBANK
"143_T3_Debt-Service Payment Schedule, General.Government, Principal (GG) (10-12 months)",DT_AMT_DECT_CD_GG_1012,WORLDBANK
"161_T3_Debt-Service Payment Schedule, General.Government, Principal (GG) (13-18 months)",DT_AMT_DECT_CD_GG_1318,WORLDBANK
"179_T3_Debt-Service Payment Schedule, General.Government, Principal (GG) (19-24 months)",DT_AMT_DECT_CD_GG_1924,WORLDBANK
"197_T3_Debt-Service Payment Schedule, General.Government, Principal (GG) (2 years or more)",DT_AMT_DECT_CD_GG_24P,WORLDBANK
"107_T3_Debt-Service Payment Schedule, General.Government, Principal (GG) (4-6 months)",DT_AMT_DECT_CD_GG_46,WORLDBANK
"125_T3_Debt-Service Payment Schedule, General.Government, Principal (GG) (7-9 months)",DT_AMT_DECT_CD_GG_79,WORLDBANK
"083_T3_Debt-Service Payment Schedule, Dir. Inv. Intercomp. Lending, Principal (Oth. Sectors) (Immediate quarter)",DT_AMT_DECT_CD_IL,WORLDBANK
"101_T3_Debt-Service Payment Schedule, Dir. Inv. Intercomp. Lending, Principal (Oth. Sectors) (0-3 months)",DT_AMT_DECT_CD_IL_03,WORLDBANK
"155_T3_Debt-Service Payment Schedule, Dir. Inv. Intercomp. Lending, Principal (Oth. Sectors) (10-12 months)",DT_AMT_DECT_CD_IL_1012,WORLDBANK
"173_T3_Debt-Service Payment Schedule, Dir. Inv. Intercomp. Lending, Principal (Oth. Sectors) (13-18 months)",DT_AMT_DECT_CD_IL_1318,WORLDBANK
"191_T3_Debt-Service Payment Schedule, Dir. Inv. Intercomp. Lending, Principal (Oth. Sectors) (19-24 months)",DT_AMT_DECT_CD_IL_1924,WORLDBANK
"209_T3_Debt-Service Payment Schedule, Dir. Inv. Intercomp. Lending, Principal (Oth. Sectors) (2 years or more)",DT_AMT_DECT_CD_IL_24P,WORLDBANK
"119_T3_Debt-Service Payment Schedule, Dir. Inv. Intercomp. Lending, Principal (Oth. Sectors) (4-6 months)",DT_AMT_DECT_CD_IL_46,WORLDBANK
"137_T3_Debt-Service Payment Schedule, Dir. Inv. Intercomp. Lending, Principal (Oth. Sectors) (7-9 months)",DT_AMT_DECT_CD_IL_79,WORLDBANK
"074_T3_Debt-Service Payment Schedule, Monetary.Authorities, Principal (MA) (Immediate quarter)",DT_AMT_DECT_CD_MA,WORLDBANK
"092_T3_Debt-Service Payment Schedule, Monetary.Authorities, Principal (MA) (0-3 months)",DT_AMT_DECT_CD_MA_03,WORLDBANK
"146_T3_Debt-Service Payment Schedule, Monetary.Authorities, Principal (MA) (10-12 months)",DT_AMT_DECT_CD_MA_1012,WORLDBANK
"164_T3_Debt-Service Payment Schedule, Monetary.Authorities, Principal (MA) (13-18 months)",DT_AMT_DECT_CD_MA_1318,WORLDBANK
"182_T3_Debt-Service Payment Schedule, Monetary.Authorities, Principal (MA) (19-24 months)",DT_AMT_DECT_CD_MA_1924,WORLDBANK
"200_T3_Debt-Service Payment Schedule, Monetary.Authorities, Principal (MA) (2 years or more)",DT_AMT_DECT_CD_MA_24P,WORLDBANK
"110_T3_Debt-Service Payment Schedule, Monetary.Authorities, Principal (MA) (4-6 months)",DT_AMT_DECT_CD_MA_46,WORLDBANK
"128_T3_Debt-Service Payment Schedule, Monetary.Authorities, Principal (MA) (7-9 months)",DT_AMT_DECT_CD_MA_79,WORLDBANK
"080_T3_Debt-Service Payment Schedule, Other.Sectors, Principal (Banks) (Immediate quarter)",DT_AMT_DECT_CD_OS,WORLDBANK
"098_T3_Debt-Service Payment Schedule, Other.Sectors, Principal (Banks) (0-3 months)",DT_AMT_DECT_CD_OS_03,WORLDBANK
"152_T3_Debt-Service Payment Schedule, Other.Sectors, Principal (Banks) (10-12 months)",DT_AMT_DECT_CD_OS_1012,WORLDBANK
"170_T3_Debt-Service Payment Schedule, Other.Sectors, Principal (Banks) (13-18 months)",DT_AMT_DECT_CD_OS_1318,WORLDBANK
"188_T3_Debt-Service Payment Schedule, Other.Sectors, Principal (Banks) (19-24 months)",DT_AMT_DECT_CD_OS_1924,WORLDBANK
"206_T3_Debt-Service Payment Schedule, Other.Sectors, Principal (Banks) (2 years or more)",DT_AMT_DECT_CD_OS_24P,WORLDBANK
